"RecordType","Survey","Quarter","Country","Ship","Gear","SweepLngt","GearEx","DoorType","StNo","HaulNo","Year","SpecCodeType","SpecCode","SpecVal","Sex","TotalNo","CatIdentifier","NoMeas","SubFactor","SubWgt","CatCatchWgt","LngtCode","LngtClass","HLNoAtLngt","DevStage","LenMeasType","DateofCalculation","Valid_Aphia"
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"M",19,1,19,1,57440,57440,"1",52,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",355,56,2025,"W",126484,2,"M",2,1,2,1,1946,1946,"1",46,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",355,56,2025,"W",126484,2,"M",2,1,2,1,1946,1946,"1",57,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",400,48,2025,"W",126484,2,"F",2,1,2,1,7080,7080,"1",52,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",461,64,2025,"W",126484,2,"M",19,1,19,1,13240,13240,"1",26,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"M",19,1,19,1,57440,57440,"1",53,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"M",19,1,19,1,57440,57440,"1",54,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"M",19,1,19,1,57440,57440,"1",59,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"F",34,1,34,1,57440,57440,"1",42,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"F",34,1,34,1,57440,57440,"1",44,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"F",34,1,34,1,57440,57440,"1",46,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"F",34,1,34,1,57440,57440,"1",47,4,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",348,54,2025,"W",126484,2,"F",34,1,34,1,57440,57440,"1",48,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",461,64,2025,"W",126484,2,"M",19,1,19,1,13240,13240,"1",28,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",461,64,2025,"W",126484,2,"M",19,1,19,1,13240,13240,"1",29,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",461,64,2025,"W",126484,2,"M",19,1,19,1,13240,13240,"1",30,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",461,64,2025,"W",126484,2,"M",19,1,19,1,13240,13240,"1",31,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",461,64,2025,"W",126484,2,"M",19,1,19,1,13240,13240,"1",32,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",523,44,2025,"W",126484,2,"M",5,1,5,1,18560,18560,"1",50,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",523,44,2025,"W",126484,2,"M",5,1,5,1,18560,18560,"1",56,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",523,44,2025,"W",126484,2,"M",5,1,5,1,18560,18560,"1",60,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",523,44,2025,"W",126484,2,"M",5,1,5,1,18560,18560,"1",63,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",523,44,2025,"W",126484,2,"F",8,1,8,1,18560,18560,"1",51,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",523,44,2025,"W",126484,2,"F",8,1,8,1,18560,18560,"1",53,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",523,44,2025,"W",126484,2,"F",8,1,8,1,18560,18560,"1",54,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",481,2,2025,"W",126484,2,"F",1,1,1,1,3880,3880,"1",85,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"F",24,1,24,1,39760,39760,"1",51,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"F",24,1,24,1,39760,39760,"1",52,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"F",24,1,24,1,39760,39760,"1",53,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"F",24,1,24,1,39760,39760,"1",56,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"F",24,1,24,1,39760,39760,"1",57,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"F",24,1,24,1,39760,39760,"1",58,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",324,58,2025,"W",126484,2,"F",3,1,3,1,2960,2960,"1",40,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",324,58,2025,"W",126484,2,"F",3,1,3,1,2960,2960,"1",47,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",324,58,2025,"W",126484,2,"F",3,1,3,1,2960,2960,"1",51,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",324,58,2025,"W",126484,2,"M",1,1,1,1,2960,2960,"1",47,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"F",24,1,24,1,39760,39760,"1",50,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"F",24,1,24,1,39760,39760,"1",60,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"F",24,1,24,1,39760,39760,"1",62,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"F",24,1,24,1,39760,39760,"1",67,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",428,68,2025,"W",126484,2,"F",24,1,24,1,39760,39760,"1",68,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",268,83,2025,"W",126484,2,"F",2,1,2,1,2472,2472,"1",50,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",268,83,2025,"W",126484,2,"F",2,1,2,1,2472,2472,"1",59,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"M",139,1,139,1,51500,51500,"1",21,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"M",139,1,139,1,51500,51500,"1",23,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"M",139,1,139,1,51500,51500,"1",24,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"M",139,1,139,1,51500,51500,"1",25,6,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"M",139,1,139,1,51500,51500,"1",26,11,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"M",139,1,139,1,51500,51500,"1",27,10,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"M",139,1,139,1,51500,51500,"1",48,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"M",139,1,139,1,51500,51500,"1",51,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"M",139,1,139,1,51500,51500,"1",55,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"M",139,1,139,1,51500,51500,"1",34,6,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"M",139,1,139,1,51500,51500,"1",35,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"M",139,1,139,1,51500,51500,"1",38,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"M",139,1,139,1,51500,51500,"1",43,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"M",139,1,139,1,51500,51500,"1",44,3,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"M",139,1,139,1,51500,51500,"1",47,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"M",139,1,139,1,51500,51500,"1",28,13,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"M",139,1,139,1,51500,51500,"1",29,22,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"M",139,1,139,1,51500,51500,"1",30,14,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"M",139,1,139,1,51500,51500,"1",31,15,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"M",139,1,139,1,51500,51500,"1",32,13,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"M",139,1,139,1,51500,51500,"1",33,12,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"F",91,1,91,1,51500,51500,"1",23,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"F",91,1,91,1,51500,51500,"1",25,2,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",242,63,2025,"W",126484,2,"F",91,1,91,1,51500,51500,"1",26,5,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",437,62,2025,"W",126484,2,"M",1,1,1,1,9160,9160,"1",57,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",437,62,2025,"W",126484,2,"F",3,1,3,1,9160,9160,"1",50,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",437,62,2025,"W",126484,2,"F",3,1,3,1,9160,9160,"1",79,1,NA,NA,20260210,126484
"HL","SP-PORC",3,"ES","29VE","PORB",250,NA,"P",437,62,2025,"W",126484,2,"F",3,1,3,1,9160,9160,"1",82,1,NA,NA,20260210,126484
